note,label_binary,label_original,dataset_name,norm_key,dedup_key
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,শুকরে চিনে কচু,শুকরে চিনে কচু
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,একবারে জাহান্নামে দেখা হবে আর প্যারা নাই আলাদা হওয়ার,একবারে জাহান্নামে দেখা হবে আর প্যারা নাই আলাদা হওয়ার
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,মুখে নয় বাস্তবে আমরা এটার প্রতিফলন চাই আমাদের সাধারণ মানুষকে শুধু কথার বুলি দিয়ে ঘুম পাড়িয়ে রাখে বাস্তবে আমরা এমন সুযোগ সুবিধা পাইনা,মুখে নয় বাস্তবে আমরা এটার প্রতিফলন চাই আমাদের সাধারণ মানুষকে শুধু কথার বুলি দিয়ে ঘুম পাড়িয়ে রাখে বাস্তবে আমরা এমন সুযোগ সুবিধা পাইনা
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আল্লাহ আপনাকে হেদায়েত দান করুন ৷,আল্লাহ আপনাকে হেদায়েত দান করুন ৷
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আপার রেসিপি মিস করছি,আপার রেসিপি মিস করছি
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আফিদা একজন ভালো টেলেন্টেড খোলোয়ার তাকেই দলনেতা করা সঠিক সিদ্ধান্ত নিয়েছে বাফুফে,আফিদা একজন ভালো টেলেন্টেড খোলোয়ার তাকেই দলনেতা করা সঠিক সিদ্ধান্ত নিয়েছে বাফুফে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ভাই তোদের জন্য বাংলাদেশে থাকা যাইতো না,ভাই তোদের জন্য বাংলাদেশে থাকা যাইতো না
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আহারে সুশীল কেমন লাগে চান্দু,আহারে সুশীল কেমন লাগে চান্দু
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ভেনুত ব্যাগ নিয়ে আসবো এবং আপনারা ব্যাগ রাখার ব্যবস্থা করবেন কিভাবে ব্যাগ রাখার ব্যবস্থা করবেন সেটা আপনাদের বিষয়,ভেনুত ব্যাগ নিয়ে আসবো এবং আপনারা ব্যাগ রাখার ব্যবস্থা করবেন কিভাবে ব্যাগ রাখার ব্যবস্থা করবেন সেটা আপনাদের বিষয়
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ওগো রাব্বে কা বা আমাদের সবাইকে হালালের ছোঁয়ায় পূর্ণতা দান করুন আমীন,ওগো রাব্বে কা বা আমাদের সবাইকে হালালের ছোঁয়ায় পূর্ণতা দান করুন আমীন
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,যতদুর যাও পাখি দেখা হবে ফের গুয়াটা মারিব শুদু শেক মজিবের ইলিয়াস মাহমুদ,যতদুর যাও পাখি দেখা হবে ফের গুয়াটা মারিব শুদু শেক মজিবের ইলিয়াস মাহমুদ
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এগুলো বেশি বাড়াবাড়ি হয়ে গেছে প্রতিহিংসার রাজনীতি যদি চলতেই থাকে তাহলে এখন আর আগে কোন ব্যবধান নেই,এগুলো বেশি বাড়াবাড়ি হয়ে গেছে প্রতিহিংসার রাজনীতি যদি চলতেই থাকে তাহলে এখন আর আগে কোন ব্যবধান নেই
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,অর্ধনগ্ন মেয়ে দেখতে পেরে সবাই খুশি মনে হচ্ছে,অর্ধনগ্ন মেয়ে দেখতে পেরে সবাই খুশি মনে হচ্ছে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,পড়াশুনাটা আসলে করা দরকার আমার এরকম মাঝে মাঝে এক দুই সেকেন্ড এর জন্য মনে হয়,পড়াশুনাটা আসলে করা দরকার আমার এরকম মাঝে মাঝে এক দুই সেকেন্ড এর জন্য মনে হয়
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,একটা মানুষ কতটা বেকার হলে এইসব জিনিস নিয়া ও চিন্তা ভাবনা করে আমার মাথায় ই আসেনা,একটা মানুষ কতটা বেকার হলে এইসব জিনিস নিয়া ও চিন্তা ভাবনা করে আমার মাথায় ই আসেনা
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এই প্রতিহিংসার রাজনীতি তাহলে চলতেই থাকুক দেখা যাক কখন কোথায় গিয়ে থামে,এই প্রতিহিংসার রাজনীতি তাহলে চলতেই থাকুক দেখা যাক কখন কোথায় গিয়ে থামে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,বন্দুকে গুলি না থাকলে তখন বুঝবা কত ছুরিতে কত ধার,বন্দুকে গুলি না থাকলে তখন বুঝবা কত ছুরিতে কত ধার
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,অতীতের সকল রেকর্ড ভেঙে দিয়েছে এবারের বন্যা কোম্পানীগঞ্জ গোয়াইনঘাট ও জৈন্তাপুরে বহু মানুষের ঘর বাড়ি প্লাবিত ইয়া আল্লাহ সবাইকে হেফাজত করুন,অতীতের সকল রেকর্ড ভেঙে দিয়েছে এবারের বন্যা কোম্পানীগঞ্জ গোয়াইনঘাট ও জৈন্তাপুরে বহু মানুষের ঘর বাড়ি প্লাবিত ইয়া আল্লাহ সবাইকে হেফাজত করুন
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এদের মা যাতে এদের থেকে রক্ষা পায় আল্লাহ যাতে উনাদের হেফাজতে রাখেন,এদের মা যাতে এদের থেকে রক্ষা পায় আল্লাহ যাতে উনাদের হেফাজতে রাখেন
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,সব পাগলের খেলা সাথে আমাদেরও মনে হয় মানসিক সমস্যা আছে তাহলে তো আর দেখতাম না এরকম ভিডিও,সব পাগলের খেলা সাথে আমাদেরও মনে হয় মানসিক সমস্যা আছে তাহলে তো আর দেখতাম না এরকম ভিডিও
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,এই মামা না প্লিস না,এই মামা না প্লিস না
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,দুজনকে নিয়ে নেক্সট পার্ট আনুক,দুজনকে নিয়ে নেক্সট পার্ট আনুক
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,প্রোগ্রামে ভুলটাও তো অনেক বড় এত বড় ভুল মানুষ কেমনে করে আমিও ভুলে এমন প্রোগ্রামিং করতে চাই সাজানো নাটক,প্রোগ্রামে ভুলটাও তো অনেক বড় এত বড় ভুল মানুষ কেমনে করে আমিও ভুলে এমন প্রোগ্রামিং করতে চাই সাজানো নাটক
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,১০ ২০ লক্ষ টাকা যতদিন কাবিন ধরবে মেয়ের বাবা ততদিন যৌতুক ছাড়া পাত্র পাবে না,১০ ২০ লক্ষ টাকা যতদিন কাবিন ধরবে মেয়ের বাবা ততদিন যৌতুক ছাড়া পাত্র পাবে না
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,নারীদের সাথে সাকিব খান কে খেলতে হবে নাহলে অবস্থা ঢাকার মতই হবে,নারীদের সাথে সাকিব খান কে খেলতে হবে নাহলে অবস্থা ঢাকার মতই হবে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,কি লিখছেন ভাই এইটা যদি পড়তে পারতাম তাইলে তো আর চুরি করতে আসতাম না ধরা পড়ার পরে জনৈক চোর,কি লিখছেন ভাই এইটা যদি পড়তে পারতাম তাইলে তো আর চুরি করতে আসতাম না ধরা পড়ার পরে জনৈক চোর
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,নেতানিয়াহু বাবা হচ্ছে ট্রাম্প সেই জন্য প্রশংসার করে দুই বানরের কাজ হচ্ছে মুসলমানদের ক্ষতি করা,নেতানিয়াহু বাবা হচ্ছে ট্রাম্প সেই জন্য প্রশংসার করে দুই বানরের কাজ হচ্ছে মুসলমানদের ক্ষতি করা
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,যখন ইসলাম বিদ্বেষীদের শেকড় পুরোপুরি উপড়ে ফেলা হবে তখনই মিডিয়া থেকে ইসলামফোবিয়া চলে যাবে,যখন ইসলাম বিদ্বেষীদের শেকড় পুরোপুরি উপড়ে ফেলা হবে তখনই মিডিয়া থেকে ইসলামফোবিয়া চলে যাবে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এই মনভাব নিয়ে আমাদের দেশের লেখা পড়া গুলো দংশ হয়ে জাবে,এই মনভাব নিয়ে আমাদের দেশের লেখা পড়া গুলো দংশ হয়ে জাবে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ঠিক বলেছেন প্রতিবিপ্লব ঘটানোর চেষ্টা অব্যাহত আছে প্রত্যেকটা আনরেস্টের পিছনে কারিগর আছে কিন্তু কাউকে সনাক্ত করা হচ্ছে না,ঠিক বলেছেন প্রতিবিপ্লব ঘটানোর চেষ্টা অব্যাহত আছে প্রত্যেকটা আনরেস্টের পিছনে কারিগর আছে কিন্তু কাউকে সনাক্ত করা হচ্ছে না
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এটা নিশ্চয়ই বাহাত্তর টিভির সাংবাদিক হবে,এটা নিশ্চয়ই বাহাত্তর টিভির সাংবাদিক হবে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,প্রাণঢালা ভালোবাসা ভাইটির জন্য,প্রাণঢালা ভালোবাসা ভাইটির জন্য
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,যে লিখেছে সে আসলেই ভালো লিখেছে বিশ্বাস না হলে খোজ খবর ছাড়া বিয়ে করে দেখেন আপনারে সহ পুরো পরিবার কে পথে বসায় আরেক ভাতারের সাথে চলে যাবে,যে লিখেছে সে আসলেই ভালো লিখেছে বিশ্বাস না হলে খোজ খবর ছাড়া বিয়ে করে দেখেন আপনারে সহ পুরো পরিবার কে পথে বসায় আরেক ভাতারের সাথে চলে যাবে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,বেহায়া নিলজ্জ শরীরের দাম কত,বেহায়া নিলজ্জ শরীরের দাম কত
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ভাই পোস্ট ডিলিট করেন সমস্যা হবে,ভাই পোস্ট ডিলিট করেন সমস্যা হবে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ভোরের আলো থেকে জেও,ভোরের আলো থেকে জেও
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,মানুষের চিন্তা ভাবনা আজ কত নিচুতে পৌঁছে গেছে ছিঃ ছিঃ,মানুষের চিন্তা ভাবনা আজ কত নিচুতে পৌঁছে গেছে ছিঃ ছিঃ
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ছেলে ইতালি প্রবাসী,ছেলে ইতালি প্রবাসী
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,৩২ নম্বরের কেবলার ইটগুলো খুলে নিয়ে যাতে ছাএলীগের নেতারা প্রত্যেকে নিজ নিজ এলাকায় একটা একটা মুজিবমন্দির বানাইতে পারে তার সুব্যবস্থা চলমান,৩২ নম্বরের কেবলার ইটগুলো খুলে নিয়ে যাতে ছাএলীগের নেতারা প্রত্যেকে নিজ নিজ এলাকায় একটা একটা মুজিবমন্দির বানাইতে পারে তার সুব্যবস্থা চলমান
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,হিমালয় জয় যেমন বাংলাদেশে তুচ্ছ বিষয় তেমনি এইসব ফটোগ্রাফি হ্যানা টেনার কোনো দাম নেই,হিমালয় জয় যেমন বাংলাদেশে তুচ্ছ বিষয় তেমনি এইসব ফটোগ্রাফি হ্যানা টেনার কোনো দাম নেই
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,টাকার জন্য মানুষ কত নিচে নামতে পারে,টাকার জন্য মানুষ কত নিচে নামতে পারে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,দিন শেষে শূন্য সব কিছু খালি পড়ে রয়,দিন শেষে শূন্য সব কিছু খালি পড়ে রয়
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,একবার শুনতে গেছিলাম ইজ্জতের ১৩ টা বেজে গেছিলো,একবার শুনতে গেছিলাম ইজ্জতের ১৩ টা বেজে গেছিলো
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আল্লাহর পথে চললে সব কাজেই বরকত হয়,আল্লাহর পথে চললে সব কাজেই বরকত হয়
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,চাচা বাড়িঘরে এত আ গুন কেন আর অভিনেত্রী শাওন কোথায়,চাচা বাড়িঘরে এত আ গুন কেন আর অভিনেত্রী শাওন কোথায়
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,এই নতুন পেইজটিতে ফলো দিয়ে পাশে থাকবেন প্লিজ,এই নতুন পেইজটিতে ফলো দিয়ে পাশে থাকবেন প্লিজ
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এই প্রতিবেদনে কিছু অস্পষ্টতা রয়েছে বিশেষ করে ক্ষুদ্র ঋণ কার্যক্রমে ঋণ গ্রহীতা বা তার স্বামী অভিভাবক কেউ মারা গেলে ঋণ মওকুফ করে তার সঞ্চয়ের টাকাটা ফেরত দিয়ে থাকেন এইখানে কোন প্রতিষ্ঠান থেকে কত টাকা ঋণ নিয়েছে কে নিয়েছে কবে নিয়েছে কোনকিছুই উল্লেখ নেই এমনকি যে প্রতিষ্ঠানের দায়ের করা মামলায় জেলে সেই প্রতিষ্ঠানের সংশ্লিষ্ট কর্তৃপক্ষের কোন বক্তব্যও নেই,এই প্রতিবেদনে কিছু অস্পষ্টতা রয়েছে বিশেষ করে ক্ষুদ্র ঋণ কার্যক্রমে ঋণ গ্রহীতা বা তার স্বামী অভিভাবক কেউ মারা গেলে ঋণ মওকুফ করে তার সঞ্চয়ের টাকাটা ফেরত দিয়ে থাকেন এইখানে কোন প্রতিষ্ঠান থেকে কত টাকা ঋণ নিয়েছে কে নিয়েছে কবে নিয়েছে কোনকিছুই উল্লেখ নেই এমনকি যে প্রতিষ্ঠানের দায়ের করা মামলায় জেলে সেই প্রতিষ্ঠানের সংশ্লিষ্ট কর্তৃপক্ষের কোন বক্তব্যও নেই
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,পিক টিক দিস না ভাই ডিপ্রেশনে চলে যাই,পিক টিক দিস না ভাই ডিপ্রেশনে চলে যাই
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আল কুরআনের পথ এই পথই আসল পথ অন্য পথে অন্যমতে নেই তো,আল কুরআনের পথ এই পথই আসল পথ অন্য পথে অন্যমতে নেই তো
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,তয় বোন সকালে অফিসে বসে তোর উপর ক্রাশ খাইছিলাম পরে তোর এই স্ট্যাটাস দেখে ক্রাশ ছুটে গেছে এখন বুঝলাম তুই একটা বলদ বোইন,তয় বোন সকালে অফিসে বসে তোর উপর ক্রাশ খাইছিলাম পরে তোর এই স্ট্যাটাস দেখে ক্রাশ ছুটে গেছে এখন বুঝলাম তুই একটা বলদ বোইন
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,অবশ্যই এমন ছবি আপনার কাছে কাম্য নয় আর একটু শালীনতা বজায় রাখা উচিৎ আপনি একজন যোদ্ধা আর যোদ্ধা কখনো শরীর বিক্রি করে না,অবশ্যই এমন ছবি আপনার কাছে কাম্য নয় আর একটু শালীনতা বজায় রাখা উচিৎ আপনি একজন যোদ্ধা আর যোদ্ধা কখনো শরীর বিক্রি করে না
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এখানে হাসার কি আছে আজব হইতেও তো পারে তার পরিবারের মানুষদের নামের অক্ষর দিছে,এখানে হাসার কি আছে আজব হইতেও তো পারে তার পরিবারের মানুষদের নামের অক্ষর দিছে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,তুমি কোন শাউয়ার উচিত বলো হাজারো পুলিশ হত্যা আওয়ামী লীগ হত্যা হাজারো লাখ লাখ বাড়ী পোড়ানোর সুদি মহাজন এর মিথ্যা হত্যা মামলা এগুলা বল শ্লা,তুমি কোন শাউয়ার উচিত বলো হাজারো পুলিশ হত্যা আওয়ামী লীগ হত্যা হাজারো লাখ লাখ বাড়ী পোড়ানোর সুদি মহাজন এর মিথ্যা হত্যা মামলা এগুলা বল শ্লা
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,বর্তমানে দেশের জনসংখ্যা ২০ কোটি বাকি ৪ কোটিকে কে খুশি করবে পাইলটের আম্মো,বর্তমানে দেশের জনসংখ্যা ২০ কোটি বাকি ৪ কোটিকে কে খুশি করবে পাইলটের আম্মো
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,সফল কৃষক তাকে একটা নোবেল ছুঁড়ে মারা উচিৎ,সফল কৃষক তাকে একটা নোবেল ছুঁড়ে মারা উচিৎ
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আপনার ভিডিও গুলা অনেক ভালো লাগে,আপনার ভিডিও গুলা অনেক ভালো লাগে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,বাংলার জনি সিন্স,বাংলার জনি সিন্স
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,বাপের ভবিষ্যৎ অন্ধকার,বাপের ভবিষ্যৎ অন্ধকার
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,কেনো ৬ তারিখে শেষ হলে কোনো আপওি আছে,কেনো ৬ তারিখে শেষ হলে কোনো আপওি আছে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,রেলওয়ের নিয়োগ প্রক্রিয়া আরও আধুনিক ও প্রযুক্তি নির্ভর হওয়া উচিত,রেলওয়ের নিয়োগ প্রক্রিয়া আরও আধুনিক ও প্রযুক্তি নির্ভর হওয়া উচিত
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ভাইরে ভাই কী ডেডিকেশন যে ছিলো দেখা হইলে আবার একটা আরেকটার পড়া ধরতাম রিমেম্বার,ভাইরে ভাই কী ডেডিকেশন যে ছিলো দেখা হইলে আবার একটা আরেকটার পড়া ধরতাম রিমেম্বার
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,কোথায় হাসতে হবে আন্ডারলাইন করে দেন,কোথায় হাসতে হবে আন্ডারলাইন করে দেন
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,একদল নেশাখোর বের হয়েছিল ইউটিউবে নিউজ টা পেতে পারেন তারা গা জা টানার সময় ইউজ প্যাড শোকে যাস্ট লাইক ড্যান্ডি,একদল নেশাখোর বের হয়েছিল ইউটিউবে নিউজ টা পেতে পারেন তারা গা জা টানার সময় ইউজ প্যাড শোকে যাস্ট লাইক ড্যান্ডি
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আলি রিয়াজ কে সেত এই দেশের নাগরিকই না সে কি বলল তাতে কিছু আসে যায় না,আলি রিয়াজ কে সেত এই দেশের নাগরিকই না সে কি বলল তাতে কিছু আসে যায় না
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ভাইটার হু হু শুনে আমার মনটা হু হু করে ভালো হয়ে গেলো,ভাইটার হু হু শুনে আমার মনটা হু হু করে ভালো হয়ে গেলো
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,তীব্র নিন্দা জানাচ্ছি ফসল যা ক্ষতি করেছে ভারত তার দ্বিগুণ ক্ষতিপূরণ দিতে হবে,তীব্র নিন্দা জানাচ্ছি ফসল যা ক্ষতি করেছে ভারত তার দ্বিগুণ ক্ষতিপূরণ দিতে হবে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আমি আমার হেতিরে পাইলে বাদ দিবো এর আগে বাদ দিচ্ছি না,আমি আমার হেতিরে পাইলে বাদ দিবো এর আগে বাদ দিচ্ছি না
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,কিন্তু সেটা তো সত্যি নয় আমিতো তার চেয়ে গরিব নই,কিন্তু সেটা তো সত্যি নয় আমিতো তার চেয়ে গরিব নই
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,সব দোষ আমার কেন ফেসবুক লগিং করলাম,সব দোষ আমার কেন ফেসবুক লগিং করলাম
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আলহামদুলিল্লাহ পুরো সেমিস্টারের অ্যাসাইনমেন্ট এক রাতেই শেষ করে ফেললাম,আলহামদুলিল্লাহ পুরো সেমিস্টারের অ্যাসাইনমেন্ট এক রাতেই শেষ করে ফেললাম
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,শিশুর জীবন রক্ষায় ডাক্তার ও নার্সদের যৌথ প্রচেষ্টা সত্যিই প্রশংসনীয়,শিশুর জীবন রক্ষায় ডাক্তার ও নার্সদের যৌথ প্রচেষ্টা সত্যিই প্রশংসনীয়
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,দুই ম্যাচ জিতে এই জদি হয় অবস্থা তাহলে ৮ ম্যাচ জিতলে কি যে হতো কে বা যা নে,দুই ম্যাচ জিতে এই জদি হয় অবস্থা তাহলে ৮ ম্যাচ জিতলে কি যে হতো কে বা যা নে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,সাব্বির নাসির ভালো হয়ে গেছে,সাব্বির নাসির ভালো হয়ে গেছে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ও মনে হয় আইনস্টাইনের থিওরি অনুযায়ী আলোর গতিতে চলে তাই ওর বয়স বাড়ে না,ও মনে হয় আইনস্টাইনের থিওরি অনুযায়ী আলোর গতিতে চলে তাই ওর বয়স বাড়ে না
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,অভিনন্দন ও অনেক অনেক শুভ কামনা,অভিনন্দন ও অনেক অনেক শুভ কামনা
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,জামাত ধ্বংস করলো ধর্ম ইউনুস ধ্বংস করলো দেশ শিক্ষা ধ্বংস করলো সমন্বয়করা,জামাত ধ্বংস করলো ধর্ম ইউনুস ধ্বংস করলো দেশ শিক্ষা ধ্বংস করলো সমন্বয়করা
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,অনেকে অনেক রকম মন্তব্য করছে ভুক্তভোগীরা আগে কোথায় ছিল মানুষ যখন যে পরিস্থিতিতে থাকে তখন সেই পরিস্থিতির বর্ণনা করার ভাষা হারিয়ে ফেলে কিছু মানুষরুপি পশুদের কারণে তারা মানুষের বলার ভাষা কেড়ে নিয়েছিল,অনেকে অনেক রকম মন্তব্য করছে ভুক্তভোগীরা আগে কোথায় ছিল মানুষ যখন যে পরিস্থিতিতে থাকে তখন সেই পরিস্থিতির বর্ণনা করার ভাষা হারিয়ে ফেলে কিছু মানুষরুপি পশুদের কারণে তারা মানুষের বলার ভাষা কেড়ে নিয়েছিল
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,তোমার বাবার নেই বলে তাহলে তোমার আম্মু কে পাঠাও আমার বাবার কাছে দেন তুমিও চিল করো,তোমার বাবার নেই বলে তাহলে তোমার আম্মু কে পাঠাও আমার বাবার কাছে দেন তুমিও চিল করো
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,হাসিনা রে ছাড়া কাকু কাউকে ডিস্টার্ব করে নাই,হাসিনা রে ছাড়া কাকু কাউকে ডিস্টার্ব করে নাই
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আল্লাহ আমার এমন একটা ধৈর্য আলা গার্লফ্রেন্ড দাও,আল্লাহ আমার এমন একটা ধৈর্য আলা গার্লফ্রেন্ড দাও
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,দেশেই যেহেতু আছেন যে উন্মত্ততার সপক্ষে ২৪ ঘন্টা আগে সম্মতি উৎপাদন করলেন আপনার মতো অনলাইন কুতুবেরা সবাই মিলে এই উন্মত্ততার দৈত্য যে থামাথামির নাম নিতেছে না সেই দায়িত্ব কি এখন নিবেন আপনারা,দেশেই যেহেতু আছেন যে উন্মত্ততার সপক্ষে ২৪ ঘন্টা আগে সম্মতি উৎপাদন করলেন আপনার মতো অনলাইন কুতুবেরা সবাই মিলে এই উন্মত্ততার দৈত্য যে থামাথামির নাম নিতেছে না সেই দায়িত্ব কি এখন নিবেন আপনারা
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,নির্লজ্জ সরকার উলঙ্গ প্রশাসন বিবস্র স্বাধীনতা নগ্ন সমাজ ৷ বিপন্ন মানবতা লজ্জিত বাংলাদেশ গর্বিত রাজাকার,নির্লজ্জ সরকার উলঙ্গ প্রশাসন বিবস্র স্বাধীনতা নগ্ন সমাজ ৷ বিপন্ন মানবতা লজ্জিত বাংলাদেশ গর্বিত রাজাকার
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ছেলেটি বাসায় গাছ লাগিয়ে পরিবেশ বাঁচাতে চেয়েছিল,ছেলেটি বাসায় গাছ লাগিয়ে পরিবেশ বাঁচাতে চেয়েছিল
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,কষ্ট টা বুকে না হয়া পিঠে হয়েছে ক্যান,কষ্ট টা বুকে না হয়া পিঠে হয়েছে ক্যান
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এই কয়েক মাসে এতো এতো মিসিং হচ্ছে বেশিরভাগ ছোট বাচ্চারা দেশে কোনো আইন নাই কি একটা অবস্থা,এই কয়েক মাসে এতো এতো মিসিং হচ্ছে বেশিরভাগ ছোট বাচ্চারা দেশে কোনো আইন নাই কি একটা অবস্থা
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,এবার নারীদের গর্ভবতি করার ট্টার্গেট,এবার নারীদের গর্ভবতি করার ট্টার্গেট
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,জুনিয়রদের জন্য উপদেশ যেন তারা বিভ্রান্ত না হয় এবং নিজের পথ অনুসরণ করে,জুনিয়রদের জন্য উপদেশ যেন তারা বিভ্রান্ত না হয় এবং নিজের পথ অনুসরণ করে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,তিতলী ভাইয়াকে কংকা ভাইয়ার স্বামী গ্রেফতার করিয়েছে,তিতলী ভাইয়াকে কংকা ভাইয়ার স্বামী গ্রেফতার করিয়েছে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,গজব পরছে দেশটায়,গজব পরছে দেশটায়
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ধোনি কলঙ্কিনীর চেয়ে গরিব শ্রেষ্ঠচারী অনেক শ্রেয়,ধোনি কলঙ্কিনীর চেয়ে গরিব শ্রেষ্ঠচারী অনেক শ্রেয়
